Subdiv,Year,Sales,Median Sold Price,Avg.SP,Median DOM,Avg.DOM,Median.SP.OLP,Median.SP.LP
Meeting House Hill,2013,5,194900,197880,72,63.6,0.95890411,0.995712244
Meeting House Mdw,2010,1,275000,275000,47,47,0.763888889,0.916972324
Meeting House Mdw,2011,2,222500,222500,162,162,0.833548248,1.011755014
Meeting House Mead,2010,1,223000,223000,44,44,0.89991929,0.949340145
Meeting House Mead,2012,2,257500,257500,84,84,0.937179703,0.954057058
Meeting House Mead,2013,1,260000,260000,78,78,0.981502454,0.950952782
Meetinghouse Hill,2010,2,255000,255000,74.5,74.5,0.945405803,0.945405803
Meetinghouse Hill,2012,2,207500,207500,30.5,30.5,0.940083726,0.96475455
Meetinghouse Hill,2013,2,200000,200000,9.5,9.5,1.015075377,1.015075377
Melanie Woods,2010,1,195000,195000,157,157,0.886766712,0.951683748
Melanie Woods,2011,1,210000,210000,89,89,0.954979536,0.954979536
Melanie Woods,2012,1,124500,124500,9,9,1,1
Melanie Woods,2013,4,150000,159700,20,75.25,0.985142511,0.994782609
Melody Meadows,2010,3,270000,267000,111,100.3333333,0.971153846,0.994998214
Melody Meadows,2011,4,251000,248725,101.5,117.25,0.888104682,0.942184047
Melody Meadows,2012,3,245000,235966.6667,96,155.6666667,0.981454545,0.981963928
Melody Meadows,2013,7,252000,241114.2857,69,107.7142857,0.9596,0.988461538
Melody Meadows Ii,2011,1,181000,181000,105,105,0.646659521,0.696421701
Mendenhall Village,2010,15,294900,289944.6667,69,92.53333333,0.959142857,0.98366122
Mendenhall Village,2011,9,260000,251195.4444,79,87.11111111,0.93135564,0.995702006
Mendenhall Village,2012,22,270000,257106.8182,23.5,65.27272727,0.950247646,0.961276754
Mendenhall Village,2013,23,250000,246397.1739,13,37.56521739,1,1
Mendenmill,2011,1,375000,375000,395,395,0.939849624,0.939849624
Merestone,2010,1,940000,940000,94,94,0.944723618,0.944723618
Merestone,2011,1,530000,530000,75,75,0.963636364,0.963636364
Merestone,2012,1,540000,540000,426,426,0.901502504,0.901502504
Merestone,2013,2,687000,687000,53.5,53.5,0.987497071,0.987497071
Meriden,2010,1,258000,258000,117,117,0.860286762,0.992689496
Meriden,2011,4,234000,233250,127.5,120.75,0.940321918,0.976634068
Meriden,2012,1,261000,261000,14,14,0.985277463,0.985277463
Meriden,2013,1,230000,230000,7,7,0.978723404,0.978723404
Meridian Crossing,2012,3,255000,267833.3333,15,34.33333333,0.983537358,0.983537358
Meridian Crossing,2013,3,258500,269500,55,120.6666667,0.996999,0.996666667
Meritage,2010,3,370000,339950,49,45.33333333,0.925231308,1
Meritage,2012,3,319900,324966.6667,70,87,0.969687784,0.985714286
Meritage,2013,4,412250,408625,46.5,54,0.969826268,0.972856485
Mermaid Run,2010,4,101825,110162.5,53,85.25,0.898443868,0.953522982
Mermaid Run,2011,1,174000,174000,24,24,0.956043956,0.956043956
Mermaid Run,2012,4,98750,90625,411,436.25,0.701199169,0.894962963
Mermaid Run,2013,6,105850,105350,90.5,209.3333333,0.959203871,0.965927772
Middle Run Crossin,2010,6,481750,474566.6667,22,34,0.970653414,0.97740253
Middle Run Crossin,2011,4,471650,457075,47,61.5,0.967389492,0.967389492
Middle Run Crossin,2012,10,456250,440900,14.5,23.4,0.977291784,0.984041262
Middle Run Crossin,2013,9,430000,428444.4444,55,98.11111111,0.950190038,0.967950097
Middle Run Manor,2011,2,277500,277500,56.5,56.5,0.942446769,0.950356427
Middle Run Manor,2013,1,325000,325000,90,90,0.928571429,0.970438937
Middle Run Meadow,2011,1,330000,330000,65,65,0.956521739,0.970873786
Middleboro Crest,2010,3,149900,158933.3333,9,31.33333333,1,1
Middleboro Crest,2011,2,190000,190000,61.5,61.5,0.893623391,0.928292
Middleboro Crest,2012,1,175000,175000,69,69,0.972762646,1
Middleboro East,2010,2,192250,192250,239,239,0.862427705,0.931038393
Middleboro East,2012,1,190000,190000,15,15,0.950475238,0.950475238
Middleboro East,2013,1,170000,170000,120,120,0.906666667,0.944969427
Middleboro Manor,2010,3,182000,180000,39,46,0.933812211,0.933812211
Middleboro Manor,2011,4,192450,179350,53,43.75,0.864959984,0.98696398
Middleboro Manor,2012,3,170000,169000,44,60,1,1
Middleboro Manor,2013,3,187500,169166.6667,31,51.33333333,0.97665555,0.97665555
Middleton Vil,2011,3,153000,150966.6667,135,145.6666667,0.900529723,0.971223022
Middleton Vil,2012,3,135000,143833.3333,46,64.33333333,0.870833333,0.964974982
Middleton Vil,2013,1,212500,212500,29,29,0.96634834,0.96634834
Middletown Crossing,2010,8,258250,261187.5,107.5,203.375,0.961434651,0.986763272
Middletown Crossing,2011,9,249000,255711.1111,85,112.4444444,0.967450563,0.986183897
Middletown Crossing,2012,8,246450,248300,71,96.75,0.946480527,0.969585253
Middletown Crossing,2013,17,238000,259031.4118,11,39.76470588,0.979991833,0.992080033
Middletown Village,2010,22,177400,186509.0909,72.5,109.2727273,0.973717231,0.980386681
Middletown Village,2011,30,133500,146283.3333,98.5,136.3,0.896001296,0.966890264
Middletown Village,2012,36,132300,137047.2222,73,88.22222222,0.943869516,0.982639122
Middletown Village,2013,32,158500,152262.4688,33.5,119.1875,0.974747553,0.979128829
Midtown Brandywine,2010,6,296000,279750,262.5,264,0.917687174,0.964212816
Midtown Brandywine,2011,4,248479,245802,216.5,301,0.827244216,0.933836119
Midtown Brandywine,2012,5,273900,261680,15,25.2,0.978686385,0.978686385
Midtown Brandywine,2013,7,241000,228000,51,81.28571429,0.895883777,0.935189213
Midvale,2010,1,199900,199900,110,110,0.888839484,1
Midvale,2011,2,189500,189500,317,317,0.935624218,0.970089521
Midvale,2012,1,117000,117000,7,7,1,1
Midvale,2013,4,134464,134707,23,30.5,0.902608253,0.950575539
Mill Creek,2013,1,343500,343500,36,36,0.907409853,0.907409853
Millbranch At Gree,2010,20,180000,186055,68,84.45,0.968137863,0.978366404
Millbranch At Gree,2011,12,190000,192150,147.5,137.1666667,0.931463608,0.974858902
Millbranch At Gree,2012,17,167000,163082.3529,47,131.1764706,0.950559152,0.978686385
Millbranch At Gree,2013,20,182000,180535,51.5,88.5,0.989195079,0.997667185
Millers Reserve,2012,1,432000,432000,382,382,0.865731463,1
Millrace,2011,1,220000,220000,117,117,0.846479415,1.023731968
Millrace,2012,2,203200,203200,101.5,101.5,0.855173842,0.992913714
Millrace,2013,1,144500,144500,324,324,0.84502924,1
Millrace At Rockla,2010,1,493000,493000,219,219,0.694366197,0.986
Millrace At Rockla,2013,2,586625,586625,100,100,0.894351164,0.964698713
Milltown Village,2011,2,415725,415725,613.5,613.5,0.950137255,1.004323308
Milltown Village,2012,2,415000,415000,154,154,0.977897119,0.977897119
Milltown Village,2013,2,524000,524000,267,267,0.943646427,0.9807604
Millwood,2010,8,362250,360300,144,130.75,0.924073653,0.952773202
Millwood,2011,1,315000,315000,128,128,0.875243123,0.984682713
Millwood,2013,7,360000,340928.5714,67,88.85714286,0.9625,0.981333333
Minquadale,2010,14,157950,144628.5714,146,148.0714286,0.945785532,0.952377426
Minquadale,2011,14,122247.5,128621.0714,109.5,191.2857143,0.869022582,0.963001124
Minquadale,2012,12,120000,117632.5,94.5,129.4166667,0.920934282,0.997185741
Minquadale,2013,14,98000,107014.2857,108.5,160.5714286,0.911426467,0.956427856
Misty Vale Farm,2010,7,310000,313557.1429,73,70.57142857,0.95890411,0.984126984
Misty Vale Farm,2011,3,280000,299666.6667,92,121,0.912173618,0.972492359
Misty Vale Farm,2012,8,300876.5,295647.25,65,88.25,0.942743656,0.972268872
Misty Vale Farm,2013,9,315000,303544.4444,49,78.55555556,0.964028777,0.969990906
Mitchell Estates,2010,1,257700,257700,64,64,0.88862069,0.937431793
Mockingbird Hill,2013,2,309950,309950,37.5,37.5,0.90192926,0.954545455
Montchan,2010,1,596650,596650,202,202,0.796595461,0.864710145
Montchan,2012,2,625000,625000,28,28,0.919776293,0.946986206
Montchan,2013,1,575000,575000,72,72,0.942622951,0.942622951
Montclare,2010,3,242500,242500,75,105.6666667,0.97914006,0.98265896
Montclare,2012,2,246500,246500,170,170,0.92006859,0.950580322
Montclare,2013,2,205250,205250,2.5,2.5,0.954817125,0.954817125
Montgomery Woods,2010,1,403000,403000,15,15,0.942690058,0.942690058
Montgomery Woods,2012,1,370000,370000,120,120,0.850574713,0.927318296
Moores Acres,2011,2,272500,272500,155,155,0.664705882,0.768248773
Moores Acres,2012,3,205000,228333.3333,89,108,0.784783187,0.948858154
Morningside,2010,1,370000,370000,42,42,0.961288646,0.973940511
Morningside,2011,1,400000,400000,35,35,0.975609756,0.975609756
Morningside,2012,4,375000,363750,60,72,0.974152504,0.993506494
Morningside,2013,1,360000,360000,56,56,0.96,0.98630137
Mount Hope,2010,1,242000,242000,16,16,1.030225628,1.030225628
Mount Hope,2011,1,300000,300000,41,41,0.968054211,0.968054211
Mount Hope,2012,3,229900,229633.3333,21,68,0.911111111,1
Mount Hope,2013,2,253500,253500,4,4,0.983534806,0.983534806
Munsee,2012,1,221635,221635,8,8,1.034710551,1.034710551
Munsee,2013,1,254000,254000,47,47,0.923636364,0.923636364
Naamans Garden,2011,2,221375,221375,41,41,1.306844085,0.976595745
Naamans Garden,2013,1,270000,270000,55,55,0.964630225,1.000370508
Naamans Manor,2013,2,219500,219500,61.5,61.5,0.934411937,0.934411937
Nautical Cove,2010,2,310000,310000,16.5,16.5,0.961716549,0.961716549
Nautical Cove,2011,4,260000,261225,57,143.25,0.911831812,0.952635328
Nautical Cove,2012,1,273500,273500,44,44,0.95998596,1
Nautical Cove,2013,2,303500,303500,14,14,1.209637571,0.990521896
New Castle Manor,2010,1,150000,150000,280,280,0.857142857,1
New Castle Manor,2012,2,104950,104950,316,316,0.75,0.916666667
New Castle Manor,2013,2,116825,116825,142.5,142.5,0.695797198,0.745
New Castle Point,2010,2,126000,126000,43.5,43.5,0.87117596,0.940926723
New Castle Point,2013,1,110000,110000,28,28,1,1
New Castle Pointe,2011,1,140000,140000,2,2,0.965517241,0.965517241
New Castle Pointe,2012,1,105000,105000,25,25,0.875729775,1
New Castle Pointe,2013,2,99000,99000,361,361,0.737362637,0.842524016
New Channin,2011,2,311625,311625,239,239,0.899923338,0.989443665
New Channin,2012,1,379000,379000,22,22,0.997630956,0.997630956
Newark,2010,1,204000,204000,5,5,1.025125628,1.025125628
Newark,2011,6,182250,173083.3333,31.5,64.5,0.95578717,0.977885655
Newark,2012,7,219900,223728.5714,48,89.85714286,1,1
Newark,2013,15,227500,228913.3333,21,39.93333333,0.959132611,0.9788511
Newark Oaks,2010,3,195000,170333.3333,66,157,0.889284126,0.975487744
Newark Oaks,2011,8,172450,157687.25,77.5,100.625,0.87573918,0.987743872
Newark Oaks,2012,5,158000,160380.6,149,160,0.875486381,0.988117573
Newark Oaks,2013,4,178000,169375,69,58.25,0.954169784,0.990322581
Newkirk Ests,2010,3,125000,138333.3333,122,148.6666667,0.808314088,0.875729775
Newkirk Ests,2011,4,181750,185625,77,92,0.936744046,0.957038328
Newkirk Ests,2012,3,152000,155666.6667,32,78,0.968152866,0.986887509
Newkirk Ests,2013,3,175000,183333.3333,52,82,0.972762646,1
Newport Heights,2011,4,132500,139375,213.5,187.75,0.83245614,0.947021869
Newport Heights,2012,7,108900,104971.4286,82,133.5714286,0.928571429,0.960960961
Newport Heights,2013,5,115000,116860,132,125.8,0.885296382,0.974658869
Newport Hgts,2012,1,147000,147000,143,143,0.890909091,0.98
Newtowne Village,2010,7,168000,162025.2857,82,211,0.951212028,1
Newtowne Village,2011,3,105000,108333.3333,92,112.6666667,0.868486352,0.967199327
Newtowne Village,2012,11,145000,129936.3636,41,70.36363636,0.929487179,0.936555891
Newtowne Village,2013,8,139250,135725,86.5,77.75,0.966640175,1.000357398
Ninth Ward,2010,15,128000,121166.6667,70,118.8,0.968518519,0.980631129
Ninth Ward,2011,10,68750,84600,68.5,139.7,0.882298923,0.979078229
Ninth Ward,2012,8,104625,108531.25,45.5,112.75,0.947645032,0.959949833
Ninth Ward,2013,7,85000,80138.57143,75,184.1428571,0.708333333,0.911764706
Nonantum Mills,2010,7,370000,350000,98,137.4285714,0.925231308,0.964102564
Nonantum Mills,2011,5,340000,334100,135,155.8,0.894805195,0.944706863
Nonantum Mills,2012,1,342000,342000,59,59,0.912243265,0.977142857
Nonantum Mills,2013,2,363250,363250,81,81,0.887721332,0.943751624
None Available,2010,229,180000,232262.69,83,138.3100437,0.911458333,0.95658588
None Available,2011,220,156250,217691.5,57,100.4636364,0.902550668,0.961975282
None Available,2012,250,175000,247399.86,67,134.084,0.90636241,0.955194805
None Available,2013,273,189000,218227.7619,46,128.4432234,0.9225,0.961038961
Nordic Dell,2010,1,635000,635000,69,69,0.957912204,0.957912204
Nordic Dell,2011,1,547500,547500,28,28,0.960694859,0.960694859
Normandy Manor,2011,3,320500,330166.6667,42,66.33333333,0.924050633,0.938750385
Normandy Manor,2012,3,355000,363333.3333,52,54.33333333,0.922317485,0.960274364
Normandy Manor,2013,1,390000,390000,65,65,0.975243811,0.975243811
North Hills,2010,5,249000,240380,45,73,0.892473118,0.908759124
North Hills,2011,6,240075,239191.6667,210.5,190.3333333,0.903978802,0.972897583
North Hills,2012,5,173300,178920,134,108.4,0.900818926,0.989357173
North Hills,2013,2,259000,259000,272,272,0.919407381,0.985893417
North Pointe,2010,10,275000,279500,57,110.9,0.936889139,0.959533504
North Pointe,2011,9,260000,257777.7778,110,135.4444444,0.873412851,0.948766603
North Pointe,2012,10,250000,253490,26.5,50.9,0.966202633,0.971550126
North Pointe,2013,14,275950,295403.5714,8,20.42857143,0.987434568,0.991102106
North Saint George,2010,1,239000,239000,137,137,0.956,0.956
North Star,2010,10,342400,341410,169.5,202.4,0.92054575,0.995614035
North Star,2011,6,342037.5,338179.1667,35.5,43,0.939138028,0.939138028
North Star,2012,6,322450,316816.6667,94.5,92,0.875736566,0.963381558
North Star,2013,9,340000,324366.6667,13,29.55555556,0.971706202,0.980257746
North Star Add,2013,1,374900,374900,20,20,1,1
North Star Chase,2011,1,715000,715000,9,9,0.953460461,0.953460461
North Vil,2010,1,48000,48000,75,75,0.739599384,0.87431694
North Vil,2011,1,33500,33500,59,59,1.015151515,1.015151515
Northcrest,2010,5,250000,235960,10,39,0.980392157,0.980392157
Northcrest,2011,7,225000,224642.8571,247,220,0.914893617,0.956937799
Northcrest,2013,5,259900,246380,5,28.8,1,1
Northern View,2010,5,416500,431107,194,180,0.947388366,0.950019
Northern View,2011,2,397000,397000,36,36,0.859016376,0.882418315
Northern View,2012,1,450000,450000,317,317,0.97826087,0.97826087
Northern View,2013,3,475000,443833.3333,62,75.66666667,1,0.979381443
Northfield,2010,2,244000,244000,12,12,0.979366403,0.979366403
Northfield,2011,3,212000,219666.6667,98,68.66666667,0.922140061,0.964074579
Northfield,2012,2,223750,223750,11,11,1.000227376,1.000227376
Northfield,2013,1,225000,225000,26,26,0.939457203,0.982961992
Northgate Commons,2010,2,230000,230000,139.5,139.5,0.894530098,0.911280634
Northminster,2010,2,402500,402500,107.5,107.5,0.93240711,1.000588928
Northminster,2011,6,352500,350416.6667,157.5,174.5,0.865089514,0.962814645
Northminster,2012,2,330000,330000,182.5,182.5,0.877884325,0.978312319
Northminster,2013,7,315000,329571.4286,12,39.14285714,0.980392157,0.984682713
Northridge,2010,13,249900,242453.8462,45,84.30769231,0.935189213,0.987226277
Northridge,2011,6,226500,223616.6667,177.5,162.6666667,0.912946562,0.976796636
Northridge,2012,8,206000,204262.5,19.5,92.875,0.973448403,0.991219578
Northridge,2013,7,234500,217785.7143,21,23.85714286,0.996325031,0.996325031
Northshire,2010,1,319900,319900,18,18,1,1
Northshire,2012,1,315000,315000,114,114,0.969230769,1
Northwood,2011,11,233000,223527.2727,39,74.36363636,0.965250965,0.971238016
Northwood,2012,5,231000,265100,33,41,0.949450549,0.959459459
Northwood,2013,5,225000,232800,9,10.8,0.989175065,0.989175065
Norwegian Woods,2010,1,370000,370000,24,24,0.973940511,0.973940511
Norwegian Woods,2011,5,370000,359800,104,96.6,0.987746937,0.987746937
Norwegian Woods,2012,3,305500,314133.3333,51,60.66666667,0.928374656,0.985801872
Norwegian Woods,2013,4,350000,345000,37.5,45.5,0.963724459,0.971139971
Nottingham Green,2010,4,257500,254507.5,15.5,24.75,0.97735837,0.97735837
Nottingham Green,2011,9,265000,260166.6667,63,108.1111111,0.927906175,0.94037615
Nottingham Green,2012,4,263000,254875,51.5,54.5,0.954565044,0.963834416
Nottingham Green,2013,7,240000,238714.2857,26,57.57142857,0.958732805,0.977777778
Nottingham Manor,2011,1,467500,467500,3,3,0.973958333,0.973958333
Nottingham Manor,2012,4,362500,363000,85,98.5,0.852525253,0.95841715
Nottingham Manor,2013,2,348200,348200,50.5,50.5,0.888083155,0.953975956
Oak Grove,2010,7,155000,146095.2857,36,60.57142857,0.981012658,0.995260664
Oak Grove,2011,1,200000,200000,96,96,1.025641026,1.025641026
Oak Grove,2012,1,82000,82000,54,54,0.82,0.82
Oak Grove,2013,2,105700,105700,70.5,70.5,0.949951114,0.981220657
Oak Hill,2010,5,167000,171680,14,112.2,0.974358974,0.974358974
Oak Hill,2011,10,176000,171540,48,80.2,0.940712443,0.982576939
Oak Hill,2012,10,161500,160300.5,16,69.8,0.978166883,0.994993353
Oak Hill,2013,7,130000,143154.1429,14,62.71428571,1,1
Oak Lane Manor,2010,8,233000,243681.25,69,77.25,0.914000458,0.974353588
Oak Lane Manor,2011,9,235000,231433.3333,118,176.1111111,0.914671815,0.964630225
Oak Lane Manor,2012,12,260000,250275,11,18.58333333,0.991967871,0.991967871
Oak Lane Manor,2013,6,245500,231483.3333,22,22,0.93383696,0.960060249
Oak Tree Vil,2012,1,147000,147000,112,112,1.050750536,1.050750536
Oaklands,2010,8,295200,299987.5,16.5,71.75,0.946988084,0.98051907
Oaklands,2011,3,265000,250000,104,76.33333333,0.932519498,0.981845128
Oaklands,2012,4,267500,278750,61,63.25,0.954149933,0.973237676
Oaklands,2013,11,275000,271445.4545,13,34.81818182,0.980327869,0.980327869
Oakmont,2010,2,101000,101000,213,213,0.957587567,0.957587567
Oakmont,2011,1,50500,50500,22,22,1.012024048,1.012024048
Oakmont,2012,5,37000,56460,22,28.8,1.015010722,1.015010722
Oakmont,2013,10,36750,48293.4,23.5,39.4,0.870296148,0.907750597
Oakwood,2010,2,304950,304950,23,23,0.937892324,0.937892324
Oakwood,2011,2,287500,287500,202.5,202.5,0.881967905,0.948099151
Oakwood,2012,1,239500,239500,26,26,0.870909091,0.958383353
Oakwood,2013,1,210000,210000,14,14,1.014492754,1.014492754
Oakwood Hills,2012,2,392500,392500,11.5,11.5,0.974809601,0.974809601
Oakwood Hills,2013,5,375000,378080,149,150.4,0.89997142,0.962740685
Odessa,2013,1,85000,85000,115,115,0.607576841,0.607576841
Odessa Chase,2010,4,274425,271437.5,83.5,77.75,0.937304623,0.996763754
Odessa Chase,2011,3,249500,249166.6667,10,58,1,1
Odessa Chase,2012,3,239500,248166.6667,138,152,0.895327103,0.959183673
Odessa Chase,2013,3,279900,280300,15,17.33333333,0.986995665,0.986995665
Odessa Heights,2012,2,205750,205750,267.5,267.5,0.956827309,0.964285714
Odessa Heights,2013,3,153000,181166.6667,19,17.66666667,0.945147679,0.945147679
Odessa National,2010,15,269900,275981.7333,82,93.33333333,0.919927442,0.994660194
Odessa National,2011,7,234985,241697.8571,179,243.7142857,0.909090909,0.956937799
Odessa National,2012,9,162000,205573.2222,45,78.22222222,1,1
Odessa National,2013,11,252000,243400,59,153.8181818,0.951724138,0.992831541
Old Gate Lane,2013,2,316000,316000,9.5,9.5,0.904116715,0.904116715
Old Glynrich,2011,1,150000,150000,108,108,0.857632933,0.943396226
Old Hobson Farm,2010,2,472250,472250,51,51,0.994117647,0.994117647
Old Hobson Farm,2012,1,320000,320000,181,181,0.810126582,0.810126582
Old Mill Manor,2010,6,209950,205150,61,104.8333333,0.987807568,0.987807568
Old Mill Manor,2011,3,184900,181300,16,29,0.911680912,0.947619048
Old Mill Village,2010,1,177000,177000,18,18,0.983879933,0.983879933
